dt;encounter_no;ID;age;photo;Expr1005;side;facing;cell;aspect;aspect_letter;AutoMatch;off_square;tagged;pcb;scale;comments;image;image_no;gender
11-Jul-16;45916;Crustaceo;pup;0711-140\DSC_0894;0711-140\DSC_0894p55;L;L;0711-140\DSC_0894p55_FL;Flank;FL;L;6;TRUE;11;0,1871335;LF;0711-140\DSC_0894p55;41606;unknown
11-Jul-16;45916;Crustaceo;pup;0711-141\DSC_0855;0711-141\DSC_0855p44;R;R;0711-141\DSC_0855p44_FL;Flank;FL;L;4;TRUE;1;0,1682168;RF;0711-141\DSC_0855p44;41605;unknown
11-Jul-16;45915;Mousse;adult;0711-141\DSC_0891;0711-141\DSC_0891p34;L;L;0711-141\DSC_0891p34_FL;Flank;FL;L;5;TRUE;1;0,263471;LF;0711-141\DSC_0891p34;41604;female
11-Jul-16;45919;Monoculo;pup;0711-146\DSC_0910;0711-146\DSC_0910p55;R;R;0711-146\DSC_0910p55_FL;Flank;FL;L;9;TRUE;1;0,2929861;RF;0711-146\DSC_0910p55;41607;unknown
11-Jul-16;45920;Lerdo;pup;0711-147\DSC_0923;0711-147\DSC_0923p45;L;L;0711-147\DSC_0923p45_FL;Flank;FL;L;58;TRUE;1;0,3738984;LF;0711-147\DSC_0923p45;41608;unknown
11-Jul-16;45926;Grillo;pup;0711-160\DSC_0036;0711-160\DSC_0036p54;R;R;0711-160\DSC_0036p54_FL;Flank;FL;L;8;TRUE;1;0,3258473;RF;0711-160\DSC_0036p54;41609;unknown
18-Jun-15;39142;T spots;adult;071-1806\DSC_0697;071-1806\DSC_0697p54;R;R;071-1806\DSC_0697p54_FL;Flank;FL;L;21;TRUE;1;0,5014867;Right;071-1806\DSC_0697p54;40229;female
12-Jul-16;45935;Moscas;pup;0712-003\DSC_0015;0712-003\DSC_0015p55;R;R;0712-003\DSC_0015p55_FL;Flank;FL;L;10;TRUE;1;0,2652352;RF;0712-003\DSC_0015p55;41610;unknown
12-Jul-16;45935;Moscas;pup;0712-003\DSC_0027;0712-003\DSC_0027p55;L;L;0712-003\DSC_0027p55_FL;Flank;FL;L;47;TRUE;2;0,2836662;LF;0712-003\DSC_0027p55;41611;unknown
12-Jul-16;45945;Cisne;pup;0712-021\DSC_0172;0712-021\DSC_0172p44;L;L;0712-021\DSC_0172p44_FL;Flank;FL;L;18;TRUE;1;0,2590316;LF;0712-021\DSC_0172p44;41612;unknown
29-Jun-15;40435;Capucha;pup;071-2906\DSCN0308;071-2906\DSCN0308p55;R;R;071-2906\DSCN0308p55_FL;Flank;FL;L;9;TRUE;3;0,5490297;right;071-2906\DSCN0308p55;40539;unknown
29-Jun-15;40435;Capucha;pup;071-2906\DSCN2301;071-2906\DSCN2301p25;L;L;071-2906\DSCN2301p25_FL;Flank;FL;L;10;TRUE;2;0,6208895;left;071-2906\DSCN2301p25;40538;unknown
18-Jun-15;39143;Hole;adult;072-1806\DSC_0715;072-1806\DSC_0715p24;L;L;072-1806\DSC_0715p24_FL;Flank;FL;L;12;TRUE;13;0,5108944;Left;072-1806\DSC_0715p24;40230;female
18-Jun-15;39143;Hole;adult;072-1806\DSC_0722;072-1806\DSC_0722p44;R;R;072-1806\DSC_0722p44_FL;Flank;FL;L;13;TRUE;30;0,5352089;Right;072-1806\DSC_0722p44;40231;female
20-Jun-15;40096;Marga pup;pup;072-2006\DSCN9331;072-2006\DSCN9331p24;L;L;072-2006\DSCN9331p24_FL;Flank;FL;L;6;TRUE;1;0,5573601;left;072-2006\DSCN9331p24;40621;unknown
05-Jul-15;40631;Dolmen;pup;074-0507\DSCN4532;074-0507\DSCN4532p36;L;L;074-0507\DSCN4532p36_FL;Flank;FL;L;6;TRUE;1;0,524798;left;074-0507\DSCN4532p36;40560;unknown
20-Jun-15;40096;Marga pup;pup;074-2006\DSCN4152;074-2006\DSCN4152p64;R;R;074-2006\DSCN4152p64_FL;Flank;FL;L;10;TRUE;1;0,5056219;right;074-2006\DSCN4152p64;40497;unknown
06-Jul-15;40743;Celula;pup;075-0607\DSC_0105;075-0607\DSC_0105p25;L;L;075-0607\DSC_0105p25_FL;Flank;FL;L;8;TRUE;4;0,3152334;left;075-0607\DSC_0105p25;40581;unknown
06-Jul-15;40744;Celula;pup;076-0607\DSC_0107;076-0607\DSC_0107p65;R;R;076-0607\DSC_0107p65_FL;Flank;FL;L;2;TRUE;7;0,3016784;right;076-0607\DSC_0107p65;40582;unknown
18-Jun-15;39070;Judia;adult;076-1806\DSC_0767;076-1806\DSC_0767p34;R;R;076-1806\DSC_0767p34_FL;Flank;FL;L;1;TRUE;1;0,3505534;Right;076-1806\DSC_0767p34;40188;female
04-Jul-15;40537;Tula;pup;077-0407\DSCN3900;077-0407\DSCN3900p57;R;R;077-0407\DSCN3900p57_FL;Flank;FL;L;15;TRUE;1;0,4218283;right;077-0407\DSCN3900p57;40550;unknown
30-Jun-15;39497;Happy alien 8;pup;078-3006\DSC_0568;078-3006\DSC_0568p55;R;R;078-3006\DSC_0568p55_FL;Flank;FL;L;3;TRUE;1;0,3143442;Right;078-3006\DSC_0568p55;40350;unknown
02-Jul-15;39566;Casita invertida;adult;079-0207\DSC_0481;079-0207\DSC_0481p65;R;R;079-0207\DSC_0481p65_FL;Flank;FL;L;3;TRUE;2;0,3781609;Right;079-0207\DSC_0481p65;40377;female
20-Jun-15;40870;Scaraba;adult;079-2006\DSCN8808;079-2006\DSCN8808p65;R;R;079-2006\DSCN8808p65_FL;Flank;FL;L;9;TRUE;1;0,7741375;right;079-2006\DSCN8808p65;40631;female
20-Jun-15;40870;Scaraba;adult;079-2006\DSCN8815;079-2006\DSCN8815p64;;;079-2006\DSCN8815p64_NK;Neck;NK;S;;FALSE;;;forehead;079-2006\DSCN8815p64;40632;female
30-Jun-15;39498;Cromosoma;adult;079-3006\DSC_0569;079-3006\DSC_0569p64;R;R;079-3006\DSC_0569p64_FL;Flank;FL;L;12;TRUE;6;0,2810481;Right;079-3006\DSC_0569p64;40352;female
02-Jul-15;39568;Kete;adult;080-0207\DSC_0484;080-0207\DSC_0484p34;L;L;080-0207\DSC_0484p34_FL;Flank;FL;L;6;TRUE;4;0,3607401;Left;080-0207\DSC_0484p34;40379;female
06-Jul-15;40709;Muñeco;pup;080-0607\DSCN5199;080-0607\DSCN5199p75;R;R;080-0607\DSCN5199p75_FL;Flank;FL;L;15;TRUE;1;0,503657;right;080-0607\DSCN5199p75;40571;unknown
10-Jul-15;39797;Oscurito;pup;080-1007\DSC_0277;080-1007\DSC_0277p55;R;R;080-1007\DSC_0277p55_FL;Flank;FL;L;4;TRUE;1;0,237618;Right;080-1007\DSC_0277p55;40430;unknown
10-Jul-15;39797;Oscurito;pup;080-1007\DSC_0293;080-1007\DSC_0293p45;L;L;080-1007\DSC_0293p45_FL;Flank;FL;L;10;TRUE;14;0,235715;Left;080-1007\DSC_0293p45;40431;unknown
13-Jun-15;38936;Huesitos;pup;080-1306\DSC_0086;080-1306\DSC_0086p44;L;L;080-1306\DSC_0086p44_FL;Flank;FL;L;7;TRUE;1;0,1919767;Left;080-1306\DSC_0086p44;40133;unknown
13-Jun-15;38936;Huesitos;pup;080-1306\DSC_0116;080-1306\DSC_0116p54;R;R;080-1306\DSC_0116p54_FL;Flank;FL;L;3;TRUE;1;0,1889513;Right;080-1306\DSC_0116p54;40134;unknown
16-Jun-15;39015;Gusanito E;pup;080-1606\DSC_0055;080-1606\DSC_0055p54;R;R;080-1606\DSC_0055p54_FL;Flank;FL;L;8;TRUE;1;0,1579118;Right;080-1606\DSC_0055p54;40166;unknown
19-Jun-15;39189;Circulo linea;pup;080-1906\DSC_0053;080-1906\DSC_0053p54;R;R;080-1906\DSC_0053p54_FL;Flank;FL;L;6;TRUE;1;0,135936;Right;080-1906\DSC_0053p54;40248;unknown
04-Jul-15;40569;Carolina herrera;pup;082-0407\DSCN3954;082-0407\DSCN3954p34;L;L;082-0407\DSCN3954p34_FL;Flank;FL;L;6;TRUE;42;0,6227003;left;082-0407\DSCN3954p34;40557;unknown
04-Jul-15;40569;Carolina herrera;pup;082-0407\DSCN3962;082-0407\DSCN3962p74;;;082-0407\DSCN3962p74_FL;Flank;FL;S;;FALSE;;;right;082-0407\DSCN3962p74;40558;unknown
18-Jun-15;39074;082-1806;pup;082-1806\DSC_0879;082-1806\DSC_0879p44;L;L;082-1806\DSC_0879p44_FL;Flank;FL;L;10;TRUE;1;0,1241691;Left;082-1806\DSC_0879p44;40192;unknown
30-Jun-15;39435;Esqueleto;adult;082-3006\DSC_0577;082-3006\DSC_0577p35;L;L;082-3006\DSC_0577p35_FL;Flank;FL;L;5;TRUE;1;0,3225617;Left;082-3006\DSC_0577p35;40332;female
30-Jun-15;39438;Lucybird;adult;085-3006\DSC_0587;085-3006\DSC_0587p55;R;R;085-3006\DSC_0587p55_FL;Flank;FL;L;11;TRUE;1;0,3135995;Right;085-3006\DSC_0587p55;40333;female
30-Jun-15;39439;Pez martillo;pup;086-3006\DSC_0589;086-3006\DSC_0589p35;L;L;086-3006\DSC_0589p35_FL;Flank;FL;L;1;TRUE;1;0,2102914;Left;086-3006\DSC_0589p35;40334;unknown
02-Jul-15;39510;Eslabon;pup;090-0207\DSC_0133;090-0207\DSC_0133p45;L;L;090-0207\DSC_0133p45_FL;Flank;FL;L;5;TRUE;1;0,19025;Left;090-0207\DSC_0133p45;40364;unknown
03-Jul-15;39662;Pomelo;adult;090-0307\DSC_0582;090-0307\DSC_0582p34;L;L;090-0307\DSC_0582p34_FL;Flank;FL;L;8;TRUE;9;0,3187622;Left;090-0307\DSC_0582p34;40391;female
04-Jul-15;40544;Oreja;pup;090-0407\DSCN5206;090-0407\DSCN5206p74;R;R;090-0407\DSCN5206p74_FL;Flank;FL;L;13;TRUE;1;0,8022803;right;090-0407\DSCN5206p74;40551;unknown
09-Jun-15;38864;IC Aritos;pup;090-0906\DSC_0054;090-0906\DSC_0054p44;L;L;090-0906\DSC_0054p44_FL;Flank;FL;L;5;TRUE;8;0,288102;Left;090-0906\DSC_0054p44;40105;unknown
09-Jun-15;38864;IC Aritos;pup;090-0906\DSC_0526;090-0906\DSC_0526p65;R;R;090-0906\DSC_0526p65_FL;Flank;FL;L;4;TRUE;4;0,258104;Right;090-0906\DSC_0526p65;40106;unknown
10-Jul-15;39800;Alfa alguish;pup;090-1007\DSC_0295;090-1007\DSC_0295p44;L;L;090-1007\DSC_0295p44_FL;Flank;FL;L;9;TRUE;3;0,2416788;Left;090-1007\DSC_0295p44;40434;unknown
10-Jul-15;39800;Alfa alguish;pup;090-1007\DSC_0300;090-1007\DSC_0300p54;R;R;090-1007\DSC_0300p54_FL;Flank;FL;L;2;TRUE;1;0,2765855;Right;090-1007\DSC_0300p54;40435;unknown
30-Jun-15;39430;Tent;pup;091-3006\DSC_0528;091-3006\DSC_0528p34;L;L;091-3006\DSC_0528p34_FL;Flank;FL;L;6;TRUE;12;0,3166683;Left;091-3006\DSC_0528p34;40329;unknown
30-Jun-15;39432;092-3006;pup;092-3006\DSC_0534;092-3006\DSC_0534p35;L;L;092-3006\DSC_0534p35_FL;Flank;FL;L;6;TRUE;1;0,2914515;Left;092-3006\DSC_0534p35;40331;unknown
06-Jul-15;40747;Eslabon;pup;093-0607\DSC_0146;093-0607\DSC_0146p35;L;L;093-0607\DSC_0146p35_FL;Flank;FL;L;11;TRUE;1;0,3593526;left;093-0607\DSC_0146p35;40583;unknown
30-Jun-15;39442;093-3006;pup;093-3006\DSC_0601;093-3006\DSC_0601p34;L;L;093-3006\DSC_0601p34_FL;Flank;FL;L;21;TRUE;9;0,1836777;Left;093-3006\DSC_0601p34;40335;unknown
06-Jul-15;40748;Caperuzo blanco;pup;096-0607\DSCN4649;096-0607\DSCN4649p34;L;L;096-0607\DSCN4649p34_FL;Flank;FL;L;11;TRUE;5;0,4851153;left;096-0607\DSCN4649p34;40584;unknown
02-Jul-15;39535;Plumas;pup;100-0207\DSC_0167;100-0207\DSC_0167p55;R;R;100-0207\DSC_0167p55_FL;Flank;FL;L;13;TRUE;3;0,2542616;Right;100-0207\DSC_0167p55;40371;unknown
03-Jul-15;39580;Caballito de mar;pup;100-0307\DSC_0116;100-0307\DSC_0116p34;L;L;100-0307\DSC_0116p34_FL;Flank;FL;L;10;TRUE;1;0,2352177;Left;100-0307\DSC_0116p34;40380;unknown
03-Jul-15;39580;Caballito de mar;pup;100-0307\DSC_0118;100-0307\DSC_0118p55;R;R;100-0307\DSC_0118p55_FL;Flank;FL;L;26;TRUE;32;0,2123563;Right;100-0307\DSC_0118p55;40381;unknown
26-Jun-15;39301;Capucha;pup;100-2606\DSC_0425;100-2606\DSC_0425p64;L;L;100-2606\DSC_0425p64_FL;Flank;FL;L;7;TRUE;7;0,215275;Left;100-2606\DSC_0425p64;40290;unknown
10-May-15;38411;Seagull;juv;1005\DSCN0022;1005\DSCN0022p34;L;L;1005\DSCN0022p34_FL;Flank;FL;J;22;TRUE;1;0,4957959;left flank;1005\DSCN0022p34;39698;female
02-Jul-15;39515;Pussy eyes;pup;110-0207\DSC_0179;110-0207\DSC_0179p64;L;L;110-0207\DSC_0179p64_FL;Flank;FL;L;12;TRUE;23;0,2592455;Left;110-0207\DSC_0179p64;40367;unknown
11-Jun-15;38895;Tribal;pup;110-1106\DSC_0370;110-1106\DSC_0370p54;R;R;110-1106\DSC_0370p54_FL;Flank;FL;L;7;TRUE;14;0,1844231;Right;110-1106\DSC_0370p54;40116;unknown
18-Jun-15;39094;Casi head;pup;110-1806\DSC_0088;110-1806\DSC_0088p74;R;R;110-1806\DSC_0088p74_FL;Flank;FL;L;3;TRUE;1;0,1658798;Right;110-1806\DSC_0088p74;40198;unknown
18-Jun-15;39094;Casi head;pup;110-1806\DSC_0093;110-1806\DSC_0093p44;L;L;110-1806\DSC_0093p44_FL;Flank;FL;L;5;TRUE;13;0,1625904;Left;110-1806\DSC_0093p44;40199;unknown
11-May-15;38415;Knuckles;adult;1105\DSC_0082;1105\DSC_0082p25;R;R;1105\DSC_0082p25_FL;Flank;FL;L;19;TRUE;1;0,2991616;rigth;1105\DSC_0082p25;39705;female
11-May-15;38417;Sumastain;adult;1105\DSC_0082;1105\DSC_0082p44;;;1105\DSC_0082p44_NK;Neck;NK;S;;FALSE;;;rigth;1105\DSC_0082p44;39712;male
11-May-15;38414;Dado;adult;1105\DSCN0237;1105\DSCN0237p34;R;R;1105\DSCN0237p34_FL;Flank;FL;X;5;TRUE;43;0,8517276;rigth;1105\DSCN0237p34;39702;female
11-May-15;38414;Dado;adult;1105\DSCN0237;1105\DSCN0237p34;R;R;1105\DSCN0237p34_NK;Neck;NK;J;15;TRUE;16;0,3732847;rigth;1105\DSCN0237p34;39702;female
11-May-15;38416;Seagull;juv;1105\DSCN0350;1105\DSCN0350p34;R;R;1105\DSCN0350p34_FL;Flank;FL;L;1;TRUE;1;0,3949138;rigth;1105\DSCN0350p34;39708;female
11-May-15;38415;Knuckles;adult;1105\DSCN0361;1105\DSCN0361p35;L;L;1105\DSCN0361p35_FL;Flank;FL;L;26;TRUE;1;0,4177089;left;1105\DSCN0361p35;39703;female
11-May-15;38416;Seagull;juv;1105\DSCN0386;1105\DSCN0386p56;L;L;1105\DSCN0386p56_FL;Flank;FL;L;2;TRUE;1;0,472394;left;1105\DSCN0386p56;39707;female
11-May-15;38416;Seagull;juv;1105\DSCN0386;1105\DSCN0386p56;L;L;1105\DSCN0386p56_NK;Neck;NK;J;14;TRUE;1;0,1942728;left;1105\DSCN0386p56;39707;female
11-May-15;38417;Sumastain;adult;1105\DSCN0399;1105\DSCN0399p67;L;L;1105\DSCN0399p67_NK;Neck;NK;J;14;TRUE;3;0,2467705;left;1105\DSCN0399p67;39709;male
11-May-15;38415;Knuckles;adult;1105\DSCN0412;1105\DSCN0412p35;;;1105\DSCN0412p35_NK;Neck;NK;S;;FALSE;;;left;1105\DSCN0412p35;39704;female
11-May-15;38417;Sumastain;adult;1105\DSCN0412;1105\DSCN0412p36;M;L;1105\DSCN0412p36_AB;Abdomen;AB;J;8;TRUE;1;0,5232473;3 scars abdomen under left flipper;1105\DSCN0412p36;39710;male
11-May-15;38417;Sumastain;adult;1105\DSCN0412;1105\DSCN0412p36;;;1105\DSCN0412p36_CH;Chest;CH;S;;FALSE;;;3 scars abdomen under left flipper;1105\DSCN0412p36;39710;male
11-May-15;38417;Sumastain;adult;1105\DSCN0423;1105\DSCN0423p75;L;L;1105\DSCN0423p75_FL;Flank;FL;L;20;TRUE;1;0,3900383;left;1105\DSCN0423p75;39711;male
11-May-15;38415;Knuckles;adult;1105\DSCN0424;1105\DSCN0424p26;R;R;1105\DSCN0424p26_NK;Neck;NK;R;16;TRUE;1;0,3042783;rigth;1105\DSCN0424p26;39706;female
11-May-15;38417;Sumastain;adult;1105\DSCN0429;1105\DSCN0429p36;;;1105\DSCN0429p36_NK;Neck;NK;X;;FALSE;;;;1105\DSCN0429p36;39713;male
11-May-15;38419;Sumastain;adult;1105\DSCN0760;1105\DSCN0760p44;R;R;1105\DSCN0760p44_FL;Flank;FL;L;6;TRUE;1;0,7026576;Rigth;1105\DSCN0760p44;39721;male
11-May-15;38419;Sumastain;adult;1105\DSCN0760;1105\DSCN0760p44;;;1105\DSCN0760p44_NK;Neck;NK;;;FALSE;;;Rigth;1105\DSCN0760p44;39721;male
06-Jul-15;40717;115-0607;pup;115-0607\DSCN5314;115-0607\DSCN5314p25;L;L;115-0607\DSCN5314p25_FL;Flank;FL;L;3;TRUE;1;0,6953771;left;115-0607\DSCN5314p25;40572;unknown
03-Jul-15;39592;120-0307;pup;120-0307\DSC_0147;120-0307\DSC_0147p35;L;L;120-0307\DSC_0147p35_FL;Flank;FL;L;5;TRUE;13;0,2329043;Left;120-0307\DSC_0147p35;40382;unknown
13-Jun-15;38944;Kia ora;pup;130-1306\DSC_0283;130-1306\DSC_0283p64;L;L;130-1306\DSC_0283p64_FL;Flank;FL;L;5;TRUE;1;0,133246;Left;130-1306\DSC_0283p64;40139;unknown
10-Jul-15;39817;Lollipop;pup;140-1007\DSC_0405;140-1007\DSC_0405p52;R;R;140-1007\DSC_0405p52_FL;Flank;FL;L;7;TRUE;1;0,3177963;Right;140-1007\DSC_0405p52;40438;unknown
18-Jun-15;39059;Tribal;pup;140-1806\DSC_0389;140-1806\DSC_0389p74;L;L;140-1806\DSC_0389p74_FL;Flank;FL;L;6;TRUE;9;0,2114382;Left;140-1806\DSC_0389p74;40180;unknown
16-Jun-15;39039;Oruga;pup;150-1606\DSC_0414;150-1606\DSC_0414p44;L;L;150-1606\DSC_0414p44_FL;Flank;FL;L;4;TRUE;2;0,181001;Left;150-1606\DSC_0414p44;40177;unknown
18-Jun-15;39062;Piercing 5;pup;150-1806\DSC_0560;150-1806\DSC_0560p75;L;L;150-1806\DSC_0560p75_FL;Flank;FL;L;12;TRUE;1;0,2939441;Left;150-1806\DSC_0560p75;40183;unknown
19-Jun-15;39181;Carita;pup;150-1906\DSC_0027;150-1906\DSC_0027p54;R;R;150-1906\DSC_0027p54_FL;Flank;FL;L;4;TRUE;6;0,1952523;Right;150-1906\DSC_0027p54;40244;unknown
19-Jun-15;39181;Carita;pup;150-1906\DSC_0197;150-1906\DSC_0197p34;L;L;150-1906\DSC_0197p34_FL;Flank;FL;L;7;TRUE;1;0,2751348;Left;150-1906\DSC_0197p34;40245;unknown
15-Aug-15;41092;Sol flor;juv;15-177\DSCN7472m;15-177\DSCN7472mp24;L;L;15-177\DSCN7472mp24_FL;Flank;FL;L;44;TRUE;1;1,003943;;15-177\DSCN7472mp24;40712;female
15-Aug-15;41092;Sol flor;juv;15-177\DSCN7626m;15-177\DSCN7626mp83;R;R;15-177\DSCN7626mp83_FL;Flank;FL;L;7;TRUE;1;0,9124737;;15-177\DSCN7626mp83;40713;female
27-Dec-15;41129;15-299;juv;15-299\DSCN8733m;15-299\DSCN8733mp73;R;R;15-299\DSCN8733mp73_FL;Flank;FL;L;26;TRUE;1;1,028437;;15-299\DSCN8733mp73;40749;male
27-Dec-15;41129;15-299;juv;15-299\DSCN8742m;15-299\DSCN8742mp24;L;L;15-299\DSCN8742mp24_FL;Flank;FL;L;23;TRUE;1;1,125954;;15-299\DSCN8742mp24;40750;male
27-Dec-15;41130;Borron acuario;juv;15-300\DSCN8566m;15-300\DSCN8566mp24;L;L;15-300\DSCN8566mp24_FL;Flank;FL;L;9;TRUE;1;0,768943;;15-300\DSCN8566mp24;40751;female
27-Dec-15;41130;Borron acuario;juv;15-300\DSCN8573m;15-300\DSCN8573mp63;R;R;15-300\DSCN8573mp63_FL;Flank;FL;L;31;TRUE;1;0,7165735;;15-300\DSCN8573mp63;40752;female
02-Jul-15;39567;160-0207;pup;160-0207\DSC_0482;160-0207\DSC_0482p54;R;R;160-0207\DSC_0482p54_FL;Flank;FL;L;2;TRUE;1;0,2133203;Right;160-0207\DSC_0482p54;40378;unknown
13-Jun-15;38941;V-dot;adult;160-1306\DSC_0212;160-1306\DSC_0212p54;L;L;160-1306\DSC_0212p54_FL;Flank;FL;L;5;TRUE;8;0,3257102;Left;160-1306\DSC_0212p54;40135;female
19-Jun-15;39152;Head pup;pup;160-1906\DSC_0626;160-1906\DSC_0626p44;L;L;160-1906\DSC_0626p44_FL;Flank;FL;L;6;TRUE;1;0,2694771;Left;160-1906\DSC_0626p44;40235;unknown
31-May-16;41224;Cavernicola;adult;16-0531-020\DSC_0021;16-0531-020\DSC_0021p55;R;R;16-0531-020\DSC_0021p55_FL;Flank;FL;L;1;TRUE;12;0,4129656;RF;16-0531-020\DSC_0021p55;42661;female
08-Jun-16;41692;Pontifacia;adult;16-0608-096\DSC_0100;16-0608-096\DSC_0100p43;L;L;16-0608-096\DSC_0100p43_FL;Flank;FL;L;47;TRUE;1;0,4025128;LF;16-0608-096\DSC_0100p43;42674;unknown
12-Jun-16;42055;Prison;adult;16-0612-201\DSC_0005;16-0612-201\DSC_0005p44;R;R;16-0612-201\DSC_0005p44_FL;Flank;FL;L;1;TRUE;1;0,3683181;RF;16-0612-201\DSC_0005p44;42677;female
17-Jun-16;42734;Escapula;adult;16-0617-092\DSC_0659;16-0617-092\DSC_0659p44;L;L;16-0617-092\DSC_0659p44_FL;Flank;FL;L;4;TRUE;27;0,272353;LF;16-0617-092\DSC_0659p44;42665;female
18-Jun-16;42856;Chapas;adult;16-0618-063\DSC_0111;16-0618-063\DSC_0111p54;R;R;16-0618-063\DSC_0111p54_FL;Flank;FL;L;8;TRUE;1;0,2290212;RF;16-0618-063\DSC_0111p54;42664;unknown
18-Jun-16;42874;Cerebro;adult;16-0618-082\DSC_0500;16-0618-082\DSC_0500p54;R;R;16-0618-082\DSC_0500p54_FL;Flank;FL;L;5;TRUE;18;0,4360462;RF;16-0618-082\DSC_0500p54;42663;female
19-Jun-16;43009;Hoyuelo;adult;16-0619-060\DSC_0482;16-0619-060\DSC_0482p44;L;L;16-0619-060\DSC_0482p44_FL;Flank;FL;L;10;TRUE;1;0,2759619;LF;16-0619-060\DSC_0482p44;42667;female
22-Jun-16;43472;Pretzel;adult;16-0622-194\DSC_0129;16-0622-194\DSC_0129p43;L;L;16-0622-194\DSC_0129p43_FL;Flank;FL;L;19;TRUE;14;0,3234718;LF;16-0622-194\DSC_0129p43;42675;male
22-Jun-16;43472;Pretzel;adult;16-0622-194\DSC_0130;16-0622-194\DSC_0130p42;L;L;16-0622-194\DSC_0130p42_FL;Flank;FL;L;1;TRUE;3;0,3267157;LF;16-0622-194\DSC_0130p42;42676;male
23-Jun-16;43606;Cacao;adult;16-0623-122\DSC_0691;16-0623-122\DSC_0691p34;L;L;16-0623-122\DSC_0691p34_FL;Flank;FL;L;16;TRUE;14;0,4431373;LF;16-0623-122\DSC_0691p34;42659;male
23-Jun-16;43606;Cacao;adult;16-0623-122\DSC_0956;16-0623-122\DSC_0956p74;R;R;16-0623-122\DSC_0956p74_FL;Flank;FL;L;4;TRUE;32;0,5236746;RF;16-0623-122\DSC_0956p74;42660;male
24-Jun-16;43799;Macarra;adult;16-0624-168\DSC_0060;16-0624-168\DSC_0060p34;L;L;16-0624-168\DSC_0060p34_FL;Flank;FL;L;8;TRUE;9;0,3152993;LF;16-0624-168\DSC_0060p34;42671;female
02-Jul-16;44917;Tigrilla;adult;16-0702-080\DSC_0631;16-0702-080\DSC_0631p34;L;L;16-0702-080\DSC_0631p34_FL;Flank;FL;L;4;TRUE;19;0,2970462;LF;16-0702-080\DSC_0631p34;42678;female
02-Jul-16;44883;Love;adult;16-0702-115\DSC_0857;16-0702-115\DSC_0857p55;R;R;16-0702-115\DSC_0857p55_FL;Flank;FL;L;8;TRUE;25;0,2266144;RF;16-0702-115\DSC_0857p55;42670;female
11-Jul-16;45860;Bobcat;adult;16-0711-036\DSC_0571;16-0711-036\DSC_0571p45;L;L;16-0711-036\DSC_0571p45_FL;Flank;FL;L;4;TRUE;1;0,264961;LF;16-0711-036\DSC_0571p45;42657;female
18-Jun-15;39071;Diana;pup;170-1806\DSC_0762;170-1806\DSC_0762p44;L;L;170-1806\DSC_0762p44_FL;Flank;FL;L;2;TRUE;1;0,2053233;Left;170-1806\DSC_0762p44;40189;unknown
31-May-17;46105;Bones;adult;17-0531-006\DSC_0023;17-0531-006\DSC_0023p55;R;R;17-0531-006\DSC_0023p55_FL;Flank;FL;L;7;TRUE;1;0,3215753;RF;17-0531-006\DSC_0023p55;41673;female
31-May-17;46119;Kitkat;juv;17-0531-028\DSC_0161;17-0531-028\DSC_0161p45;R;R;17-0531-028\DSC_0161p45_FL;Flank;FL;L;3;TRUE;19;0,3413868;RF;17-0531-028\DSC_0161p45;41674;unknown
31-May-17;46119;Kitkat;juv;17-0531-028\DSC_0198;17-0531-028\DSC_0198p23;L;L;17-0531-028\DSC_0198p23_FL;Flank;FL;L;14;TRUE;12;0,4485303;LF;17-0531-028\DSC_0198p23;41675;unknown
31-May-17;46119;Kitkat;juv;17-0531-028\DSC_0199;17-0531-028\DSC_0199p34;L;L;17-0531-028\DSC_0199p34_FL;Flank;FL;L;5;TRUE;17;0,4648179;LF;17-0531-028\DSC_0199p34;41676;unknown
31-May-17;46132;Alguina;pup;17-0531-055\DSC_0431;17-0531-055\DSC_0431p75;R;R;17-0531-055\DSC_0431p75_FL;Flank;FL;L;3;TRUE;5;0,2901894;RF;17-0531-055\DSC_0431p75;41677;unknown
01-Jun-17;46151;Costilleja;pup;17-0601-017\DSC_0196;17-0601-017\DSC_0196p55;R;R;17-0601-017\DSC_0196p55_FL;Flank;FL;L;6;TRUE;1;0,238179;RF;17-0601-017\DSC_0196p55;41678;unknown
01-Jun-17;46153;Snake;juv;17-0601-020\DSC_0107;17-0601-020\DSC_0107p44;R;R;17-0601-020\DSC_0107p44_FL;Flank;FL;L;4;TRUE;1;0,2517901;RF;17-0601-020\DSC_0107p44;41679;female
01-Jun-17;46153;Snake;juv;17-0601-020\DSC_0108;17-0601-020\DSC_0108p33;L;L;17-0601-020\DSC_0108p33_FL;Flank;FL;L;3;TRUE;1;0,2249329;LF;17-0601-020\DSC_0108p33;41680;female
01-Jun-17;46155;W-mum;adult;17-0601-023\DSC_0125;17-0601-023\DSC_0125p55;R;R;17-0601-023\DSC_0125p55_FL;Flank;FL;L;3;TRUE;1;0,3108805;RF;17-0601-023\DSC_0125p55;41681;female
01-Jun-17;46155;W-mum;adult;17-0601-023\DSC_0144;17-0601-023\DSC_0144p45;L;L;17-0601-023\DSC_0144p45_FL;Flank;FL;L;5;TRUE;1;0,369094;LF;17-0601-023\DSC_0144p45;41682;female
01-Jun-17;46157;Tachuelas;adult;17-0601-026\DSC_0138;17-0601-026\DSC_0138p45;L;L;17-0601-026\DSC_0138p45_FL;Flank;FL;L;3;TRUE;1;0,3451535;LF;17-0601-026\DSC_0138p45;41683;female
